transaction_id,date,quarter,year,community,tier,property_type,bedrooms,area_sqft,price_aed,price_per_sqft,transaction_type,gross_roi_pct,annual_rent_est_aed
DLD-102106,2023-08-24,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2139000,3565.0,Ready,5.69,122000.0
DLD-102107,2023-07-22,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2455000,3273.33,Off-Plan,4.86,119000.0
DLD-102108,2023-09-27,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3784000,3440.0,Off-Plan,4.94,187000.0
DLD-102109,2023-08-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3109000,2826.36,Ready,5.34,166000.0
DLD-102110,2023-08-14,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2688000,3584.0,Off-Plan,4.89,132000.0
DLD-102111,2023-08-27,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1551000,3446.67,Off-Plan,5.02,78000.0
DLD-102112,2023-07-06,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6143000,3071.5,Off-Plan,5.05,310000.0
DLD-102113,2023-08-15,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,4000,10668000,2667.0,Ready,5.49,585000.0
DLD-102114,2023-09-17,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3029000,3365.56,Off-Plan,5.49,166000.0
DLD-102115,2023-08-25,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,1845000,3075.0,Off-Plan,4.93,91000.0
DLD-102116,2023-08-05,Q3 2023,2023,Downtown Dubai,Premium,Apartment,4,2200,7102000,3228.18,Off-Plan,5.03,357000.0
DLD-102117,2023-09-20,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6114000,3057.0,Off-Plan,5.43,332000.0
DLD-102118,2023-07-08,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,12156000,3473.14,Ready,5.06,614000.0
DLD-102119,2023-07-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3255000,3616.67,Ready,4.97,162000.0
DLD-102120,2023-09-24,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4773000,2983.12,Off-Plan,4.93,235000.0
DLD-102121,2023-09-20,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2305000,3073.33,Off-Plan,5.09,117000.0
DLD-102122,2023-08-21,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1433000,3184.44,Off-Plan,4.89,70000.0
DLD-102123,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2909000,3232.22,Ready,5.18,151000.0
DLD-102124,2023-09-04,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4387000,3133.57,Ready,5.35,235000.0
DLD-102125,2023-09-25,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8145000,3258.0,Off-Plan,4.99,406000.0
DLD-102126,2023-07-21,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11157000,3187.71,Ready,4.77,532000.0
DLD-102127,2023-07-04,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3698000,3361.82,Off-Plan,5.23,193000.0
DLD-102128,2023-07-19,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,5000,17006000,3401.2,Off-Plan,5.15,876000.0
DLD-102129,2023-09-16,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6504000,3252.0,Ready,5.02,327000.0
DLD-102130,2023-09-25,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3370000,3063.64,Ready,4.9,165000.0
DLD-102131,2023-08-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1540000,3422.22,Ready,4.59,71000.0
DLD-102132,2023-07-05,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3380000,3072.73,Ready,4.92,166000.0
DLD-102133,2023-07-17,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,5177000,3697.86,Off-Plan,4.86,252000.0
DLD-102134,2023-07-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3532000,3210.91,Off-Plan,4.8,169000.0
DLD-102135,2023-07-31,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2300000,3066.67,Ready,4.47,103000.0
DLD-102136,2023-09-21,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2003000,3338.33,Ready,4.82,97000.0
DLD-102137,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6190000,3438.89,Ready,5.42,336000.0
DLD-102138,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11048000,3156.57,Off-Plan,4.95,546000.0
DLD-102139,2023-08-19,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,5999000,3332.78,Off-Plan,5.08,305000.0
DLD-102140,2023-09-11,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2062000,3436.67,Ready,5.18,107000.0
DLD-102141,2023-07-05,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1456000,3235.56,Off-Plan,5.19,76000.0
DLD-102142,2023-09-16,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,1833000,3055.0,Off-Plan,4.7,86000.0
DLD-102143,2023-07-20,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,9681000,3227.0,Off-Plan,4.78,462000.0
DLD-102144,2023-09-25,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2499000,3332.0,Ready,4.69,117000.0
DLD-102145,2023-08-27,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3412000,3101.82,Ready,5.22,178000.0
DLD-102146,2023-08-17,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,12177000,3479.14,Ready,5.22,635000.0
DLD-102147,2023-08-17,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6694000,3347.0,Off-Plan,5.05,338000.0
DLD-102148,2023-08-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4162000,2972.86,Off-Plan,5.22,217000.0
DLD-102149,2023-07-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2339000,3118.67,Off-Plan,4.73,111000.0
DLD-102150,2023-09-12,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,6197000,3442.78,Ready,4.56,283000.0
DLD-102151,2023-07-18,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1473000,3273.33,Ready,4.94,73000.0
DLD-102152,2023-09-06,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2331000,3108.0,Off-Plan,4.9,114000.0
DLD-102153,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,5662000,3538.75,Ready,4.97,281000.0
DLD-102154,2023-08-20,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,9857000,3285.67,Ready,5.26,519000.0
DLD-102155,2023-08-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,5917000,3287.22,Ready,5.19,307000.0
DLD-102156,2023-09-22,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8130000,3252.0,Ready,5.36,436000.0
DLD-102157,2023-08-05,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,4,2500,7110000,2844.0,Off-Plan,4.58,326000.0
DLD-102158,2023-08-01,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3509000,3898.89,Off-Plan,5.07,178000.0
DLD-102159,2023-07-15,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,6779000,3766.11,Off-Plan,5.05,342000.0
DLD-102160,2023-07-04,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3284000,3648.89,Off-Plan,4.96,163000.0
DLD-102161,2023-07-24,Q3 2023,2023,Downtown Dubai,Premium,Villa,3,2000,7321000,3660.5,Off-Plan,4.88,357000.0
DLD-102162,2023-09-02,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2823000,3136.67,Ready,5.02,142000.0
DLD-102163,2023-09-05,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,11358000,3786.0,Off-Plan,5.15,585000.0
DLD-102164,2023-08-19,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,10091000,3363.67,Ready,4.97,501000.0
DLD-102165,2023-09-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6363000,3535.0,Ready,4.9,312000.0
DLD-102166,2023-07-16,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,1687000,2811.67,Ready,5.24,88000.0
DLD-102167,2023-08-03,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2946000,3273.33,Off-Plan,5.11,151000.0
DLD-102168,2023-08-03,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2240000,3733.33,Off-Plan,4.95,111000.0
DLD-102169,2023-08-27,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2909000,3232.22,Ready,4.57,133000.0
DLD-102170,2023-07-28,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2064000,3440.0,Ready,4.7,97000.0
DLD-102171,2023-09-17,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4842000,3458.57,Ready,4.75,230000.0
DLD-102172,2023-08-06,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6843000,3801.67,Ready,5.21,356000.0
DLD-102173,2023-09-27,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8040000,3216.0,Off-Plan,4.99,402000.0
DLD-102174,2023-09-01,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8341000,3336.4,Ready,5.35,446000.0
DLD-102175,2023-07-26,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11576000,3307.43,Off-Plan,5.56,644000.0
DLD-102176,2023-07-16,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4879000,3049.38,Ready,4.89,239000.0
DLD-102177,2023-07-18,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2908000,3877.33,Off-Plan,5.31,154000.0
DLD-102178,2023-07-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,1891000,3151.67,Ready,5.12,97000.0
DLD-102179,2023-08-27,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8422000,3368.8,Off-Plan,4.95,417000.0
DLD-102180,2023-07-23,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2014000,3356.67,Off-Plan,4.88,98000.0
DLD-102181,2023-08-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2346000,2606.67,Ready,4.95,116000.0
DLD-102182,2023-07-12,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2362000,3149.33,Ready,4.62,109000.0
DLD-102183,2023-09-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3071000,3412.22,Ready,5.08,156000.0
DLD-102184,2023-08-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2824000,3765.33,Ready,5.31,150000.0
DLD-102185,2023-09-24,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3280000,3644.44,Off-Plan,4.92,161000.0
DLD-102186,2023-08-14,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,5749000,3193.89,Off-Plan,5.05,290000.0
DLD-102187,2023-07-09,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11338000,3239.43,Ready,5.5,623000.0
DLD-102188,2023-09-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,5337000,2965.0,Ready,4.88,260000.0
DLD-102189,2023-09-08,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,7101000,2840.4,Off-Plan,4.71,334000.0
DLD-102190,2023-08-07,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,9112000,3644.8,Ready,5.05,460000.0
DLD-102191,2023-08-08,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2684000,3578.67,Ready,5.06,136000.0
DLD-102192,2023-07-21,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,6016000,3342.22,Off-Plan,5.5,331000.0
DLD-102193,2023-09-28,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2486000,3314.67,Off-Plan,5.37,134000.0
DLD-102194,2023-09-20,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2490000,3320.0,Off-Plan,4.57,114000.0
DLD-102195,2023-07-23,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6194000,3441.11,Off-Plan,4.97,308000.0
DLD-102196,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,5894000,2947.0,Ready,5.28,311000.0
DLD-102197,2023-09-04,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,10566000,3522.0,Ready,4.58,484000.0
DLD-102198,2023-07-29,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3213000,3570.0,Ready,4.99,160000.0
DLD-102199,2023-07-16,Q3 2023,2023,Downtown Dubai,Premium,Villa,3,2000,6832000,3416.0,Ready,4.9,335000.0
DLD-102200,2023-07-26,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2979000,3310.0,Off-Plan,5.05,150000.0
DLD-102201,2023-07-18,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2583000,3444.0,Ready,5.41,140000.0
DLD-102202,2023-07-31,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3241000,3601.11,Ready,4.9,159000.0
DLD-102203,2023-09-02,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3268000,2970.91,Ready,4.88,160000.0
DLD-102204,2023-07-04,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2459000,3278.67,Off-Plan,5.0,123000.0
DLD-102205,2023-08-16,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4787000,3419.29,Off-Plan,4.79,229000.0
DLD-102206,2023-09-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6112000,3395.56,Ready,5.3,324000.0
DLD-102207,2023-09-12,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4708000,2942.5,Off-Plan,5.19,245000.0
DLD-102208,2023-08-17,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,11215000,3738.33,Off-Plan,4.74,531000.0
DLD-102209,2023-08-29,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2113000,3521.67,Off-Plan,4.98,105000.0
DLD-102210,2023-09-09,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1400,4845000,3460.71,Ready,5.15,249000.0
DLD-102211,2023-07-17,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,2500,7943000,3177.2,Ready,5.11,406000.0
DLD-102212,2023-09-17,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,4,2200,6628000,3012.73,Ready,4.81,319000.0
DLD-102213,2023-07-12,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2934000,3260.0,Ready,5.11,150000.0
DLD-102214,2023-07-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2319000,3092.0,Ready,5.34,124000.0
DLD-102215,2023-08-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3633000,3302.73,Off-Plan,5.14,187000.0
DLD-102216,2023-08-20,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4879000,3049.38,Off-Plan,4.63,226000.0
DLD-102217,2023-08-31,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11869000,3391.14,Off-Plan,5.38,639000.0
DLD-102218,2023-09-06,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2958000,3286.67,Off-Plan,4.73,140000.0
DLD-102219,2023-08-22,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,3000,10293000,3431.0,Off-Plan,4.59,472000.0
DLD-102220,2023-08-22,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4188000,2991.43,Ready,5.04,211000.0
DLD-102221,2023-09-12,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4564000,3260.0,Off-Plan,5.01,229000.0
DLD-102222,2023-07-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3671000,4078.89,Off-Plan,4.92,181000.0
DLD-102223,2023-07-17,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,6024000,3765.0,Ready,5.04,304000.0
DLD-102224,2023-08-10,Q3 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6931000,3465.5,Off-Plan,4.72,327000.0
DLD-102225,2023-09-21,Q3 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2570000,3426.67,Ready,4.38,113000.0
DLD-102226,2023-07-10,Q3 2023,2023,Downtown Dubai,Premium,Apartment,4,2200,7810000,3550.0,Off-Plan,5.21,407000.0
DLD-102227,2023-08-27,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6175000,3430.56,Off-Plan,5.36,331000.0
DLD-102228,2023-08-29,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6192000,3440.0,Off-Plan,4.97,308000.0
DLD-102229,2023-09-26,Q3 2023,2023,Downtown Dubai,Premium,Villa,4,4000,12099000,3024.75,Off-Plan,4.61,558000.0
DLD-102230,2023-09-05,Q3 2023,2023,Downtown Dubai,Premium,Apartment,4,2200,7715000,3506.82,Off-Plan,5.04,389000.0
DLD-102231,2023-08-14,Q3 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,6483000,3601.67,Off-Plan,4.75,308000.0
DLD-102232,2023-07-17,Q3 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3517000,3197.27,Ready,4.97,175000.0
DLD-102233,2023-09-09,Q3 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1528000,3395.56,Off-Plan,5.18,79000.0
DLD-102234,2023-12-21,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3429000,3117.27,Off-Plan,4.89,168000.0
DLD-102235,2023-12-15,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2332000,3109.33,Ready,4.86,113000.0
DLD-102236,2023-10-24,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6122000,3061.0,Off-Plan,4.8,294000.0
DLD-102237,2023-10-17,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3375000,3750.0,Ready,5.2,176000.0
DLD-102238,2023-11-25,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2278000,3037.33,Off-Plan,5.33,122000.0
DLD-102239,2023-12-04,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2419000,3225.33,Off-Plan,5.13,124000.0
DLD-102240,2023-10-08,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,2500,7906000,3162.4,Off-Plan,4.96,392000.0
DLD-102241,2023-10-16,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,4000,12674000,3168.5,Off-Plan,4.72,599000.0
DLD-102242,2023-12-06,Q4 2023,2023,Downtown Dubai,Premium,Apartment,4,2200,7658000,3480.91,Ready,5.51,422000.0
DLD-102243,2023-10-20,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,4000,12049000,3012.25,Ready,5.37,648000.0
DLD-102244,2023-11-08,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,5000,17171000,3434.2,Off-Plan,4.92,845000.0
DLD-102245,2023-10-22,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,5955000,3721.88,Off-Plan,5.02,299000.0
DLD-102246,2023-10-21,Q4 2023,2023,Downtown Dubai,Premium,Apartment,4,2200,8445000,3838.64,Off-Plan,4.66,394000.0
DLD-102247,2023-11-11,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11452000,3272.0,Ready,4.99,571000.0
DLD-102248,2023-10-29,Q4 2023,2023,Downtown Dubai,Premium,Apartment,0,450,1355000,3011.11,Off-Plan,5.11,69000.0
DLD-102249,2023-11-14,Q4 2023,2023,Downtown Dubai,Premium,Villa,3,2000,6214000,3107.0,Ready,4.89,304000.0
DLD-102250,2023-12-06,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11326000,3236.0,Off-Plan,4.95,560000.0
DLD-102251,2023-11-06,Q4 2023,2023,Downtown Dubai,Premium,Apartment,3,1800,5659000,3143.89,Off-Plan,4.79,271000.0
DLD-102252,2023-10-11,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3224000,3582.22,Off-Plan,5.09,164000.0
DLD-102253,2023-11-02,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2719000,3625.33,Ready,5.39,147000.0
DLD-102254,2023-10-26,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11869000,3391.14,Ready,5.24,622000.0
DLD-102255,2023-12-21,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2944000,3271.11,Ready,5.2,153000.0
DLD-102256,2023-12-10,Q4 2023,2023,Downtown Dubai,Premium,Villa,3,2000,6117000,3058.5,Ready,5.06,309000.0
DLD-102257,2023-11-05,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,2500,8493000,3397.2,Off-Plan,4.76,404000.0
DLD-102258,2023-10-17,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2799000,3110.0,Ready,4.94,138000.0
DLD-102259,2023-12-20,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,6391000,3195.5,Off-Plan,5.15,329000.0
DLD-102260,2023-11-08,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3683000,3348.18,Ready,5.03,185000.0
DLD-102261,2023-12-18,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2348000,3130.67,Off-Plan,4.97,117000.0
DLD-102262,2023-12-08,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3000,11616000,3872.0,Off-Plan,5.46,634000.0
DLD-102263,2023-10-12,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3281000,3645.56,Off-Plan,4.9,161000.0
DLD-102264,2023-12-04,Q4 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4334000,3095.71,Ready,4.76,206000.0
DLD-102265,2023-12-22,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2220000,3700.0,Ready,5.19,115000.0
DLD-102266,2023-10-22,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4876000,3047.5,Off-Plan,4.8,234000.0
DLD-102267,2023-12-15,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,5965000,3313.89,Off-Plan,5.43,324000.0
DLD-102268,2023-12-14,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2780000,3088.89,Ready,5.18,144000.0
DLD-102269,2023-10-20,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3000,9535000,3178.33,Ready,5.37,512000.0
DLD-102270,2023-10-22,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,5000,15315000,3063.0,Off-Plan,4.56,698000.0
DLD-102271,2023-12-24,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2954000,3282.22,Off-Plan,5.19,153000.0
DLD-102272,2023-12-19,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2764000,3071.11,Ready,4.81,133000.0
DLD-102273,2023-12-17,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2839000,3154.44,Ready,5.21,148000.0
DLD-102274,2023-11-13,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3500,9800000,2800.0,Ready,4.82,473000.0
DLD-102275,2023-12-12,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3000,10138000,3379.33,Off-Plan,4.79,485000.0
DLD-102276,2023-10-06,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3959000,3599.09,Ready,4.8,190000.0
DLD-102277,2023-10-04,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,1100,3489000,3171.82,Off-Plan,5.36,187000.0
DLD-102278,2023-10-11,Q4 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4265000,3046.43,Ready,5.11,218000.0
DLD-102279,2023-10-06,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3026000,3362.22,Ready,5.43,164000.0
DLD-102280,2023-12-22,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,3500,11894000,3398.29,Ready,4.94,587000.0
DLD-102281,2023-12-13,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3207000,3563.33,Ready,4.8,154000.0
DLD-102282,2023-11-03,Q4 2023,2023,Downtown Dubai,Premium,Apartment,3,1400,4854000,3467.14,Off-Plan,4.86,236000.0
DLD-102283,2023-12-23,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2076000,3460.0,Ready,4.75,99000.0
DLD-102284,2023-10-27,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2019000,3365.0,Ready,4.95,100000.0
DLD-102285,2023-12-13,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3065000,3405.56,Ready,5.14,158000.0
DLD-102286,2023-11-23,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,4000,11442000,2860.5,Off-Plan,5.16,590000.0
DLD-102287,2023-12-19,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2870000,3188.89,Off-Plan,4.82,138000.0
DLD-102288,2023-12-21,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3033000,3370.0,Ready,5.06,153000.0
DLD-102289,2023-10-04,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2916000,3240.0,Ready,4.95,144000.0
DLD-102290,2023-12-03,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2697000,3596.0,Off-Plan,5.11,138000.0
DLD-102291,2023-12-20,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,4953000,3095.62,Ready,4.89,242000.0
DLD-102292,2023-12-09,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3065000,3405.56,Ready,5.39,165000.0
DLD-102293,2023-11-07,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1600,5913000,3695.62,Ready,4.78,283000.0
DLD-102294,2023-12-22,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2008000,2677.33,Off-Plan,4.75,95000.0
DLD-102295,2023-11-08,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,2000,7735000,3867.5,Ready,4.95,383000.0
DLD-102296,2023-12-01,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,750,2780000,3706.67,Off-Plan,5.05,140000.0
DLD-102297,2023-11-01,Q4 2023,2023,Downtown Dubai,Premium,Townhouse,3,1800,5339000,2966.11,Off-Plan,4.77,254000.0
DLD-102298,2023-12-27,Q4 2023,2023,Downtown Dubai,Premium,Villa,4,5000,17415000,3483.0,Ready,4.97,866000.0
DLD-102299,2023-11-21,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,3424000,3804.44,Off-Plan,4.51,154000.0
DLD-102300,2023-11-08,Q4 2023,2023,Downtown Dubai,Premium,Villa,3,2000,6903000,3451.5,Off-Plan,5.11,353000.0
DLD-102301,2023-11-28,Q4 2023,2023,Downtown Dubai,Premium,Apartment,2,900,2618000,2908.89,Ready,5.18,136000.0
DLD-102302,2023-10-10,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2075000,3458.33,Off-Plan,4.32,90000.0
DLD-102303,2023-12-28,Q4 2023,2023,Downtown Dubai,Premium,Apartment,1,600,2103000,3505.0,Off-Plan,5.04,106000.0
